run_accession,country,collection_date
SRR10305617,CHN,2007-08-20
SRR16588744,CHN,2017-08-14
ERR3559392,CHN,2018-01-01
ERR3559726,CHN,2018-01-01
SRR6824525,CHN,2007-04-24
SRR6824661,CHN,2007-12-05
SRR15723310,CHN,2012-01-01
SRR6824300,CHN,2007-10-31
SRR960989,CHN,2010-01-01
SRR12142432,CHN,2018-07-01
SRR16588743,CHN,2017-10-25
SRR12142380,CHN,2018-07-01
SRR15723241,CHN,2012-01-01
SRR12142431,CHN,2018-07-01
SRR15368980,CHN,2013-01-01
SRR6824302,CHN,2007-04-17
ERR3561762,CHN,2021-01-01
SRR6824630,CHN,2007-07-12
SRR12142441,CHN,2018-07-01
SRR12142385,CHN,2018-07-01
SRR16588746,CHN,2016-07-27
SRR10305651,CHN,2007-04-16
SRR9947433,CHN,2019-01-29
SRR15316201,CHN,2003-01-01
SRR15723112,CHN,2013-01-01
SRR9947429,CHN,2019-01-29
SRR16588750,CHN,2015-05-29
SRR12142443,CHN,2018-07-01
SRR12142444,CHN,2018-07-01
SRR12142425,CHN,2018-07-01
ERR3561764,CHN,
SRR15368886,CHN,2013-01-01
SRR16588749,CHN,2015-10-06
ERR3561766,CHN,
SRR12142428,CHN,2018-07-01
ERR3561759,CHN,2018-01-01
SRR12142440,CHN,2018-07-01
SRR6824640,CHN,2007-06-20
ERR3561767,CHN,
SRR12142427,CHN,2018-07-01
SRR10305829,CHN,2007-05-25
SRR6824339,CHN,2007-07-31
SRR15316104,CHN,2003-01-01
SRR16588747,CHN,2015-04-12
SRR16588748,CHN,2016-08-09
SRR12142382,CHN,2018-07-01
SRR16588745,CHN,2017-07-24
SRR12142418,CHN,2018-07-01
SRR6824344,CHN,2007-07-06
SRR10305620,CHN,2007-04-25
SRR12142420,CHN,2018-07-01
ERR1352323,CHN,2009-01-01
ERR1352321,CHN,2009-01-01
ERR1352312,CHN,2009-01-01
ERR1726500,CHN,2015-01-01
ERR1726501,CHN,2015-01-01
SRR12619591,CHN,2018-10-18
SRR12619587,CHN,2018-10-18
SRR15368770,CHN,2013-01-01
SRR12619590,CHN,2018-10-18
SRR12619585,CHN,2018-10-18
ERR1726503,CHN,2015-01-01
SRR12619586,CHN,2018-10-18
ERR1726502,CHN,2015-01-01
SRR12619588,CHN,2018-10-18
SRR12619589,CHN,2018-10-18
SRR15369013,CHN,2013-01-01
ERR5908163,IRL,2015-01-01
ERR5908233,IRL,2018-01-01
ERR5908238,IRL,2018-01-01
ERR5908131,IRL,2013-01-01
ERR5908132,IRL,2013-01-01
ERR5908231,IRL,2018-01-01
ERR5908221,IRL,2017-01-01
ERR5908232,IRL,2018-01-01
ERR9027233,IRL,2016-01-01
ERR5908183,IRL,2016-01-01
ERR5908189,IRL,2016-01-01
ERR5908145,IRL,2014-01-01
ERR5909158,IRL,2020-01-01
ERR5908152,IRL,2014-01-01
ERR5908127,IRL,2011-01-01
ERR5908217,IRL,2017-01-01
ERR5908125,IRL,2010-01-01
ERR9027246,IRL,2019-01-01
ERR5908191,IRL,2016-01-01
ERR5908134,IRL,2013-01-01
ERR5908128,IRL,2012-01-01
ERR5908223,IRL,2017-01-01
ERR5908126,IRL,2011-01-01
ERR5908218,IRL,2017-01-01
ERR5908206,IRL,2017-01-01
ERR9027245,IRL,2019-01-01
ERR5908192,IRL,2016-01-01
ERR5908140,IRL,2014-01-01
ERR9027242,IRL,2020-01-01
ERR5908198,IRL,2016-01-01
ERR5908168,IRL,2015-01-01
ERR5908197,IRL,2016-01-01
ERR9027247,IRL,2019-01-01
ERR9027251,IRL,2019-01-01
ERR5908166,IRL,2015-01-01
ERR9027238,IRL,2017-01-01
ERR5908141,IRL,2014-01-01
ERR5908239,IRL,2018-01-01
ERR5908190,IRL,2016-01-01
ERR5908148,IRL,2014-01-01
ERR5908146,IRL,2014-01-01
ERR5908143,IRL,2014-01-01
ERR9027234,IRL,2016-01-01
ERR5908164,IRL,2015-01-01
ERR9027241,IRL,2018-01-01
ERR9027236,IRL,2017-01-01
ERR5908216,IRL,2017-01-01
ERR9027229,IRL,2014-01-01
ERR5908169,IRL,2015-01-01
ERR5908208,IRL,2017-01-01
ERR5908214,IRL,2017-01-01
ERR5908144,IRL,2014-01-01
ERR5908226,IRL,2018-01-01
ERR9027235,IRL,2017-01-01
ERR5908187,IRL,2016-01-01
ERR9027237,IRL,2017-01-01
ERR5908149,IRL,2014-01-01
ERR9027243,IRL,2018-01-01
ERR5908142,IRL,2014-01-01
ERR5908200,IRL,2017-01-01
ERR5908188,IRL,2016-01-01
ERR5908207,IRL,2017-01-01
ERR5908178,IRL,2016-01-01
ERR5908165,IRL,2015-01-01
ERR5908230,IRL,2018-01-01
ERR5908225,IRL,2018-01-01
ERR5908130,IRL,2013-01-01
ERR5908133,IRL,2013-01-01
ERR5908215,IRL,2017-01-01
ERR5908157,IRL,2014-01-01
ERR5909157,IRL,2016-01-01
ERR5908167,IRL,2015-01-01
ERR5908184,IRL,2016-01-01
ERR5908180,IRL,2016-01-01
ERR5908185,IRL,2016-01-01
ERR5908181,IRL,2016-01-01
ERR5908179,IRL,2016-01-01
ERR5908162,IRL,2015-01-01
ERR5908137,IRL,2014-01-01
ERR5908139,IRL,2014-01-01
ERR5908209,IRL,2017-01-01
ERR5908212,IRL,2017-01-01
ERR5908202,IRL,2017-01-01
ERR5908172,IRL,2015-01-01
ERR5908161,IRL,2015-01-01
ERR5908210,IRL,2017-01-01
ERR5908249,IRL,2019-01-01
ERR5908251,IRL,2019-01-01
ERR5908211,IRL,2017-01-01
ERR5908158,IRL,2014-01-01
ERR5908252,IRL,2019-01-01
ERR5908177,IRL,2016-01-01
ERR5908136,IRL,2014-01-01
ERR9027227,IRL,2013-01-01
ERR5908224,IRL,2018-01-01
ERR5908199,IRL,2017-01-01
ERR5908138,IRL,2014-01-01
ERR5908182,IRL,2016-01-01
ERR5908250,IRL,2019-01-01
ERR9027244,IRL,2019-01-01
ERR1952141,IRL,2004-01-01
ERR9027258,IRL,2013-01-01
ERR5908186,IRL,2016-01-01
ERR5908129,IRL,2013-01-01
ERR1952138,IRL,2004-01-01
ERR5908176,IRL,2016-01-01
ERR9027256,IRL,2014-01-01
ERR5908151,IRL,2014-01-01
ERR5908201,IRL,2017-01-01
ERR5908150,IRL,2014-01-01
SRR5341349,IND,2014-10-31
SRR5341350,IND,2014-10-30
SRR3105788,IND,2009-01-01
SRR5341381,IND,2014-09-29
SRR5341337,IND,2014-11-12
SRR3105804,IND,2009-01-01
SRR5341277,IND,2015-01-11
SRR5341285,IND,2015-01-03
SRR5341291,IND,2014-12-28
SRR5341324,IND,2014-11-25
SRR5341292,IND,2014-12-27
SRR5341284,IND,2015-01-04
SRR5341231,IND,2005-03-01
SRR5341228,IND,2006-02-21
SRR5341229,IND,2005-12-15
SRR5341340,IND,2014-11-09
SRR5341452,IND,2014-07-20
SRR5341339,IND,2014-11-10
SRR5341226,IND,2005-12-01
SRR5341424,IND,2014-08-17
SRR5341374,IND,2014-10-06
SRR15014732,IND,2013-01-01
SRR8380859,IND,2017-05-12
SRR8380948,IND,2016-10-17
SRR5341389,IND,2014-09-21
SRR8380875,IND,2017-04-19
SRR15014632,IND,2013-01-01
SRR5341395,IND,2014-09-15
SRR5341230,IND,2005-06-30
SRR3105778,IND,2009-01-01
SRR5341227,IND,2005-03-01
SRR15014668,IND,2014-01-01
SRR8380873,IND,2017-04-12
SRR5341275,IND,2015-01-13
SRR5341367,IND,2014-10-13
SRR8380942,IND,2017-03-01
SRR5341441,IND,2014-07-31
SRR5341280,IND,2015-01-08
SRR5341353,IND,2014-10-27
SRR5341385,IND,2014-09-25
SRR5341443,IND,2014-07-29
SRR5341233,IND,2005-08-01
SRR5341426,IND,2014-08-15
SRR8380937,IND,2017-02-22
SRR5341447,IND,2014-07-25
SRR5341305,IND,2014-12-14
SRR5341416,IND,2014-08-25
SRR5341462,IND,2014-07-10
SRR5341276,IND,2015-01-12
SRR8380933,IND,2017-03-16
SRR5341316,IND,2014-12-03
SRR5341348,IND,2014-11-01
SRR3105753,IND,2009-01-01
SRR5341371,IND,2014-10-09
SRR5341335,IND,2014-11-14
SRR5341309,IND,2014-12-10
SRR15014710,IND,2013-01-01
SRR5341336,IND,2014-11-13
SRR5341397,IND,2014-09-13
SRR8380934,IND,2017-03-16
SRR5341282,IND,2015-01-06
SRR5341362,IND,2014-10-18
SRR5341450,IND,2014-07-22
SRR3105791,IND,2009-01-01
SRR5341471,IND,2014-07-01
SRR15014672,IND,2014-01-01
SRR5341307,IND,2014-12-12
SRR5341290,IND,2014-12-29
SRR15014685,IND,2013-01-01
SRR5341372,IND,2014-10-08
SRR3105790,IND,2009-01-01
SRR15014743,IND,2013-01-01
SRR5341322,IND,2014-11-27
SRR3105801,IND,2009-01-01
SRR15506904,IND,2020-02-20
SRR15014681,IND,2013-01-01
SRR18149434,IND,2020-04-18
SRR3105774,IND,2009-01-01
SRR15014659,IND,2014-01-01
SRR3105796,IND,2009-01-01
SRR5341294,IND,2014-12-25
SRR5341466,IND,2014-07-06
SRR5341257,IND,2005-07-01
SRR5341391,IND,2014-09-19
SRR5341263,IND,2014-07-01
SRR15506911,IND,2019-09-06
SRR15014658,IND,2014-01-01
SRR15465761,IND,2019-09-20
SRR15465768,IND,2019-12-12
SRR15506912,IND,2019-09-03
SRR5341393,IND,2014-09-17
SRR5341317,IND,2014-12-02
SRR15014751,IND,2016-01-01
SRR15014650,IND,2014-01-01
SRR10321137,IND,2019-04-02
SRR5341407,IND,2014-09-03
SRR15014788,IND,2013-01-01
SRR5341238,IND,2014-07-01
SRR5341351,IND,2014-10-29
SRR6407486,IND,2015-10-12
SRR5341403,IND,2014-09-07
SRR15014640,IND,2014-01-01
SRR17856688,IND,2020-02-07
SRR8380952,IND,2017-02-07
SRR5341237,IND,2014-07-01
SRR5341380,IND,2014-09-30
SRR15364434,IND,2019-11-01
SRR3105802,IND,2009-01-01
SRR15014728,IND,2016-01-01
SRR15014694,IND,2013-01-01
SRR5341352,IND,2014-10-28
SRR15014676,IND,2013-01-01
SRR15014660,IND,2014-01-01
SRR15014609,IND,2015-01-01
SRR5125074,IND,2014-12-17
SRR5341252,IND,2004-09-01
SRR15465767,IND,2019-09-10
SRR5341297,IND,2014-12-22
SRR5341266,IND,2006-11-01
SRR10321133,IND,2018-10-18
SRR3105779,IND,2009-01-01
SRR17406748,IND,2020-02-03
SRR15014757,IND,2016-01-01
SRR15014656,IND,2014-01-01
SRR3105783,IND,2009-01-01
SRR15014619,IND,2015-01-01
SRR15014747,IND,2016-01-01
SRR3105767,IND,2009-01-01
SRR15014750,IND,2016-01-01
SRR8380932,IND,2017-03-15
SRR3105768,IND,2009-01-01
SRR5341439,IND,2014-08-02
SRR5341245,IND,2005-03-01
SRR5341379,IND,2014-10-01
SRR15014646,IND,2014-01-01
SRR5341442,IND,2014-07-30
SRR5341232,IND,2005-02-01
SRR5341394,IND,2014-09-16
SRR11348147,IND,
SRR5341377,IND,2014-10-03
SRR5125078,IND,2014-12-16
SRR5341235,IND,2005-03-23
SRR17333996,IND,2019-10-02
SRR5341363,IND,2014-10-17
SRR5341448,IND,2014-07-24
SRR8380917,IND,2016-11-29
SRR17333995,IND,2019-09-25
SRR15014614,IND,2015-01-01
SRR15014687,IND,2013-01-01
SRR5341378,IND,2014-10-02
SRR18149499,IND,2020-06-02
SRR15014784,IND,2015-01-01
SRR3105731,IND,2009-01-01
SRR17333998,IND,2020-02-22
SRR17856648,IND,2020-03-31
SRR5125075,IND,2014-12-18
SRR15014778,IND,2015-01-01
SRR11348160,IND,
SRR15364442,IND,2020-02-25
SRR15014618,IND,2015-01-01
SRR18149431,IND,2019-10-10
SRR11348169,IND,
SRR16627756,IND,2020-02-01
SRR17406766,IND,2019-11-19
SRR15014726,IND,2016-01-01
SRR15014761,IND,2016-01-01
SRR18149444,IND,2020-02-06
SRR18149446,IND,2019-08-02
SRR17406769,IND,2020-02-12
SRR5341234,IND,2004-09-01
SRR15014624,IND,2015-01-01
SRR5341406,IND,2014-09-04
SRR15014781,IND,2015-01-01
SRR3105765,IND,2009-01-01
SRR18149477,IND,2019-10-03
SRR15014762,IND,2016-01-01
SRR8380905,IND,2017-02-20
SRR5341241,IND,2007-03-01
SRR5125077,IND,2014-12-19
SRR8380939,IND,2017-03-01
SRR5341429,IND,2014-08-12
SRR5341354,IND,2014-10-26
SRR11348151,IND,
SRR15014746,IND,2016-01-01
SRR15014607,IND,2015-01-01
SRR18149509,IND,2019-09-27
SRR17832804,IND,2020-07-20
SRR5125076,IND,2014-12-15
SRR15364445,IND,2020-02-19
SRR8380893,IND,2016-08-08
SRR15014667,IND,2014-01-01
SRR17406742,IND,2020-02-27
SRR15014623,IND,2015-01-01
SRR11348183,IND,
SRR5341215,IND,2014-07-01
SRR15014742,IND,2016-01-01
SRR15014627,IND,2015-01-01
SRR5341356,IND,2014-10-24
SRR15014626,IND,2015-01-01
SRR15014744,IND,2016-01-01
SRR15014786,IND,2015-01-01
SRR3105741,IND,2009-01-01
SRR3105738,IND,2009-01-01
SRR17406775,IND,2020-02-10
SRR8380926,IND,2017-03-06
SRR5341250,IND,2006-10-01
SRR18149508,IND,2019-08-31
SRR15014730,IND,2016-01-01
SRR3105770,IND,2009-01-01
SRR17856651,IND,2020-03-06
SRR15014755,IND,2016-01-01
SRR5341414,IND,2014-08-27
SRR5341434,IND,2014-08-07
SRR15014678,IND,2013-01-01
SRR15014714,IND,2016-01-01
SRR15364443,IND,2020-02-25
SRR8380891,IND,2016-08-11
SRR18149485,IND,2020-02-18
SRR15014771,IND,2016-01-01
SRR15364444,IND,2020-02-21
SRR5341306,IND,2014-12-13
SRR17832806,IND,2020-01-15
SRR15014733,IND,2016-01-01
SRR17658579,IND,2021-01-29
SRR3105763,IND,2009-01-01
SRR5341211,IND,2014-07-01
SRR18149507,IND,2019-10-15
SRR15014708,IND,2016-01-01
SRR15014745,IND,2016-01-01
SRR3105764,IND,2009-01-01
SRR5341427,IND,2014-08-14
SRR17406752,IND,2019-09-10
SRR8380894,IND,2016-08-10
SRR15014700,IND,2016-01-01
SRR17406776,IND,2020-02-26
SRR15014738,IND,2016-01-01
SRR18149487,IND,2019-09-13
SRR15014769,IND,2016-01-01
SRR15014716,IND,2016-01-01
SRR15014608,IND,2015-01-01
SRR5341436,IND,2014-08-05
SRR5341421,IND,2014-08-20
SRR3105795,IND,2009-01-01
SRR5341304,IND,2014-12-15
SRR17406774,IND,2019-10-15
SRR17658573,IND,2021-01-06
SRR8380930,IND,2017-03-13
SRR3105734,IND,2009-01-01
SRR8380903,IND,2017-02-22
SRR17406771,IND,2020-02-28
SRR8380935,IND,2017-02-23
SRR18149462,IND,2020-02-08
SRR3105775,IND,2009-01-01
SRR17856677,IND,2020-01-31
SRR3105739,IND,2009-01-01
SRR15014673,IND,2014-01-01
SRR15014652,IND,2014-01-01
SRR15506906,IND,2020-02-19
SRR17406746,IND,2019-08-27
SRR5341327,IND,2014-11-22
SRR15506892,IND,2019-10-12
SRR16627750,IND,2020-01-15
SRR3105786,IND,2009-01-01
SRR15364436,IND,2019-10-01
SRR5341399,IND,2014-09-11
SRR8380954,IND,2017-02-08
SRR11348148,IND,
SRR18149491,IND,2019-09-20
SRR18149436,IND,2020-02-22
SRR15014758,IND,2016-01-01
SRR5341428,IND,2014-08-13
SRR17406760,IND,2019-08-13
SRR3105745,IND,2009-01-01
SRR15364441,IND,2020-02-25
SRR18149479,IND,2020-02-04
SRR18149468,IND,2019-11-12
SRR17406772,IND,2020-02-21
SRR18149473,IND,2020-02-25
SRR17832807,IND,2020-06-10
SRR11348170,IND,
SRR17658575,IND,2020-12-14
SRR8380949,IND,2017-02-03
SRR5341287,IND,2015-01-01
SRR5341410,IND,2014-08-31
SRR10321132,IND,2018-02-27
SRR3105743,IND,2009-01-01
SRR17856655,IND,2020-02-11
SRR8380915,IND,2017-01-05
SRR17832809,IND,2020-12-09
SRR17658570,IND,2020-03-20
SRR17658574,IND,2020-12-10
SRR18149437,IND,2020-06-11
SRR11348190,IND,
SRR8380945,IND,2016-09-27
SRR17832803,IND,2020-09-10
SRR5341321,IND,2014-11-28
SRR5341286,IND,2015-01-02
SRR11348201,IND,
SRR5341433,IND,2014-08-08
SRR15506888,IND,2020-01-09
SRR3105756,IND,2009-01-01
SRR5341329,IND,2014-11-20
SRR11348189,IND,
SRR8380892,IND,2016-08-17
SRR8380912,IND,2017-01-25
SRR3105780,IND,2009-01-01
SRR17856685,IND,2020-03-27
SRR5341325,IND,2014-11-24
SRR3105748,IND,2009-01-01
SRR18149467,IND,2019-10-26
SRR15364431,IND,2019-09-04
SRR17406761,IND,2020-02-24
SRR17856682,IND,2020-03-28
SRR17658571,IND,2020-12-29
SRR8380921,IND,2016-11-18
SRR18149503,IND,2020-04-13
SRR15014637,IND,2014-01-01
SRR3105794,IND,2009-01-01
SRR18149451,IND,2020-01-27
SRR18149438,IND,2019-08-07
SRR5341468,IND,2014-07-04
SRR18149459,IND,2020-02-07
SRR11348184,IND,
SRR16627751,IND,2020-01-13
SRR8380890,IND,2016-09-01
SRR5341265,IND,2005-10-01
SRR17856683,IND,2020-04-06
SRR5341459,IND,2014-07-13
SRR5314268,IND,2011-12-01
SRR17856673,IND,2020-04-14
SRR5341369,IND,2014-10-11
SRR5341264,IND,2014-07-01
SRR18149471,IND,2019-08-31
SRR17856676,IND,2020-04-16
SRR11348146,IND,
SRR5341210,IND,2014-07-05
SRR5341444,IND,2014-07-28
SRR5341328,IND,2014-11-21
SRR5341301,IND,2014-12-18
SRR5341331,IND,2014-11-18
SRR5314271,IND,2011-05-28
SRR5341376,IND,2014-10-04
SRR5341334,IND,2014-11-15
SRR7898219,IND,2013-02-21
SRR18149501,IND,2020-03-30
SRR17856681,IND,2020-03-28
SRR17658577,IND,2021-02-05
SRR17856666,IND,2020-04-21
SRR3105730,IND,2009-01-01
SRR18149457,IND,2019-08-03
SRR5341404,IND,2014-09-06
SRR18149440,IND,2020-04-18
SRR5341344,IND,2014-11-05
SRR3105740,IND,2009-01-01
SRR8380887,IND,2016-09-01
SRR10726055,IND,2014-01-01
SRR18149474,IND,2019-08-24
SRR5341451,IND,2014-07-21
SRR17658581,IND,2021-01-25
SRR5341440,IND,2014-08-01
SRR17856672,IND,2020-05-11
SRR3105773,IND,2009-01-01
SRR18149456,IND,2019-08-17
SRR5341419,IND,2014-08-22
SRR5341318,IND,2014-12-01
SRR17832808,IND,2020-07-31
SRR17658564,IND,2021-01-16
SRR11348143,IND,
SRR18149464,IND,2019-11-14
SRR17406762,IND,2019-11-05
SRR17856659,IND,2019-02-16
SRR11348141,IND,
SRR18149452,IND,2020-06-13
SRR3105781,IND,2009-01-01
SRR18149470,IND,2019-08-22
SRR17406765,IND,2019-10-28
SRR18149475,IND,2020-02-10
SRR17856663,IND,2020-04-07
SRR3105759,IND,2009-01-01
SRR5341388,IND,2014-09-22
SRR18149469,IND,2019-08-27
SRR5341355,IND,2014-10-25
SRR3105799,IND,2009-01-01
SRR5341401,IND,2014-09-09
SRR8380919,IND,2017-01-06
SRR17406757,IND,2020-02-26
SRR17856653,IND,2019-09-07
SRR17856665,IND,2020-05-28
SRR17856656,IND,2019-04-05
SRR17406763,IND,2019-08-23
SRR18149472,IND,2019-12-03
SRR5341386,IND,2014-09-24
SRR16178828,IND,2018-04-28
SRR5341347,IND,2014-11-02
SRR17856654,IND,2019-05-22
SRR17856658,IND,2019-02-21
SRR5341454,IND,2014-07-18
SRR15364433,IND,2019-11-14
SRR5341392,IND,2014-09-18
SRR5341311,IND,2014-12-08
SRR11348139,IND,
SRR5341320,IND,2014-11-29
SRR17406764,IND,2019-11-04
SRR17406753,IND,2020-04-04
SRR18149476,IND,2020-02-22
SRR17856687,IND,2019-11-27
SRR16178827,IND,2018-04-21
SRR5341383,IND,2014-09-27
SRR11348149,IND,
SRR17658578,IND,2021-02-11
SRR5341338,IND,2014-11-11
SRR15364430,IND,2019-09-04
SRR5341223,IND,2005-03-01
SRR10726050,IND,2015-01-01
SRR3105733,IND,2009-01-01
SRR17856657,IND,2019-09-24
SRR15364447,IND,2020-01-31
SRR3105732,IND,2009-01-01
SRR10695721,IND,2018-04-01
SRR7881339,IND,
SRR15522853,IND,2019-08-01
ERR1750875,ZWE,2008-01-01
ERR1750890,ZWE,2008-01-01
ERR1750892,ZWE,2008-01-01
ERR1750884,ZWE,2008-01-01
ERR1750897,ZWE,2008-01-01
ERR1750893,ZWE,2008-01-01
ERR1750883,ZWE,2008-01-01
ERR1750894,ZWE,2008-01-01
ERR1750891,ZWE,2008-01-01
ERR1750876,ZWE,2008-01-01
ERR1750881,ZWE,2008-01-01
ERR1750888,ZWE,2008-01-01
ERR1750887,ZWE,2008-01-01
ERR1750878,ZWE,2008-01-01
ERR1750882,ZWE,2008-01-01
ERR1750898,ZWE,2008-01-01
ERR1750895,ZWE,2008-01-01
ERR1750899,ZWE,2008-01-01
ERR1750885,ZWE,2008-01-01
ERR1750880,ZWE,2008-01-01
ERR1750900,ZWE,2008-01-01
ERR1750879,ZWE,2008-01-01
ERR1750877,ZWE,2008-01-01
ERR7162983,NPL,2017-09-01
ERR7162986,NPL,2018-01-01
ERR7162973,NPL,2017-01-01
SRR10513832,NPL,2017-09-01
SRR8237305,NPL,2010-12-26
ERR7162978,NPL,2017-07-01
ERR7162982,NPL,2017-09-01
ERR7162974,NPL,2017-05-01
ERR7162984,NPL,2017-11-01
SRR8237308,NPL,2010-10-02
SRR8237317,NPL,2010-11-27
SRR12882727,NPL,2009-01-01
SRR8237319,NPL,2010-12-19
SRR8237331,NPL,2010-10-29
SRR8237310,NPL,2010-12-29
SRR8237316,NPL,2010-12-01
SRR12882774,NPL,
SRR8237309,NPL,2010-12-20
SRR8237312,NPL,2010-12-08
SRR8237332,NPL,2010-12-19
SRR8237334,NPL,2010-12-03
SRR8237307,NPL,2010-12-19
SRR8237311,NPL,2010-11-27
SRR8237322,NPL,2009-12-07
SRR8237302,NPL,2010-09-12
SRR8237328,NPL,2010-01-08
SRR8237320,NPL,2010-12-30
SRR8237351,NPL,2010-12-01
SRR8237324,NPL,2009-10-12
SRR8237318,NPL,2010-12-26
SRR8237303,NPL,2010-12-06
SRR8237327,NPL,2010-01-11
SRR8237321,NPL,2009-12-07
SRR8237314,NPL,2010-11-27
SRR8237315,NPL,2010-11-26
SRR12882035,NPL,2009-01-01
SRR8237301,NPL,2010-12-29
SRR8237333,NPL,2010-12-02
SRR8237313,NPL,2010-12-06
SRR8237345,NPL,2010-10-29
SRR8237304,NPL,2010-09-12
SRR8237326,NPL,2009-11-04
SRR8237325,NPL,2009-10-05
SRR8237306,NPL,2010-12-08
SRR8237329,NPL,2010-12-08
SRR8237330,NPL,2010-11-30
SRR8237346,NPL,2010-10-21
SRR9588029,SWZ,
SRR9588011,SWZ,
SRR9588027,SWZ,
SRR9588004,SWZ,
SRR9588012,SWZ,
SRR9588026,SWZ,
SRR9588009,SWZ,
SRR9588023,SWZ,
SRR9588006,SWZ,
SRR9588003,SWZ,
SRR9588025,SWZ,
SRR9588024,SWZ,
SRR9588005,SWZ,
SRR9588028,SWZ,
SRR9588010,SWZ,
SRR5153594,AZE,2015-01-01
SRR6356954,AZE,2017-01-01
SRR6357000,AZE,2017-02-01
SRR6356953,AZE,2017-01-01
SRR6356955,AZE,2017-03-01
SRR6356997,AZE,2016-05-01
SRR6384962,AZE,2015-11-01
SRR6384969,AZE,2016-09-01
SRR6356961,AZE,2017-02-01
SRR5153598,AZE,2015-01-01
SRR6356994,AZE,2016-11-01
SRR6384964,AZE,2016-08-01
SRR6356990,AZE,2016-08-01
SRR6384966,AZE,2015-10-01
SRR6356973,AZE,2016-11-01
SRR6356995,AZE,2016-08-01
SRR6384967,AZE,2015-11-01
SRR6356947,AZE,2016-09-01
SRR6356940,AZE,2016-02-01
SRR6356957,AZE,2017-02-01
SRR6356925,AZE,2017-03-01
SRR6356929,AZE,2016-02-01
SRR6356984,AZE,2016-02-01
SRR6356960,AZE,2017-01-01
SRR6356931,AZE,2016-09-01
SRR6357006,AZE,2017-01-01
SRR6356979,AZE,2016-01-01
SRR5152943,AZE,2016-01-01
SRR6384968,AZE,2015-05-01
SRR6357003,AZE,2017-03-01
SRR6356985,AZE,2015-03-01
SRR6357005,AZE,2016-12-01
SRR6356932,AZE,2016-06-01
SRR6356974,AZE,2016-03-01
SRR6356937,AZE,2016-06-01
SRR6356952,AZE,2016-08-01
SRR6356927,AZE,2017-03-01
SRR5153072,AZE,2016-01-01
SRR6356930,AZE,2016-05-01
SRR6356924,AZE,2017-03-01
SRR5153075,AZE,2016-01-01
SRR6356989,AZE,2016-08-01
SRR6356964,AZE,2016-02-01
SRR6356981,AZE,2016-04-01
SRR6384970,AZE,2016-06-01
SRR6357007,AZE,2017-04-01
SRR6356950,AZE,2016-08-01
SRR6356948,AZE,2016-10-01
SRR6356942,AZE,2016-02-01
SRR5153814,AZE,2015-01-01
SRR6356988,AZE,2014-04-01
SRR5153032,AZE,2016-01-01
SRR6357004,AZE,2017-02-01
SRR6356971,AZE,2016-01-01
SRR6357001,AZE,2016-12-01
SRR6356983,AZE,2015-09-01
SRR6356956,AZE,2017-01-01
SRR5152952,AZE,2016-01-01
SRR5152946,AZE,2016-01-01
SRR6356936,AZE,2016-04-01
SRR6356982,AZE,2016-09-01
SRR6356926,AZE,2017-01-01
SRR5153615,AZE,2015-01-01
SRR6356928,AZE,2017-01-01
SRR5153811,AZE,2016-01-01
SRR6356999,AZE,2017-03-01
SRR5153716,AZE,2015-01-01
SRR6356933,AZE,2016-05-01
SRR5153074,AZE,2016-01-01
SRR6356935,AZE,2014-01-01
SRR6356945,AZE,2016-11-01
SRR6356962,AZE,2017-01-01
SRR6356959,AZE,2016-11-01
SRR5153808,AZE,2016-01-01
SRR6356923,AZE,2016-11-01
SRR6356965,AZE,2016-07-01
SRR5153809,AZE,2015-01-01
SRR5153086,AZE,2016-01-01
SRR6356996,AZE,2016-04-01
SRR5153610,AZE,2016-01-01
SRR5153712,AZE,2016-01-01
SRR5152947,AZE,2016-01-01
SRR6356963,AZE,2016-06-01
SRR7653017,AZE,2017-01-01
SRR6356972,AZE,2016-02-01
SRR5153820,AZE,2016-01-01
SRR5153078,AZE,2016-01-01
SRR6384963,AZE,2016-01-01
SRR5153812,AZE,2016-01-01
SRR5152973,AZE,2015-01-01
SRR5153721,AZE,2015-01-01
SRR5152942,AZE,2016-01-01
SRR5153606,AZE,2015-01-01
SRR6356969,AZE,2015-11-01
SRR6356978,AZE,2016-10-01
SRR6356958,AZE,2017-02-01
SRR5153076,AZE,2016-01-01
SRR5153597,AZE,2015-01-01
SRR6356987,AZE,2015-08-01
SRR6356991,AZE,2016-08-01
SRR6356980,AZE,2016-04-01
SRR6356967,AZE,2016-04-01
SRR5152940,AZE,2016-01-01
SRR5152945,AZE,2015-01-01
SRR6356941,AZE,2016-04-01
SRR6356951,AZE,2016-05-01
SRR5153608,AZE,2015-01-01
SRR6356939,AZE,2016-01-01
SRR5153084,AZE,2016-01-01
SRR5153077,AZE,2016-01-01
SRR5152950,AZE,2016-01-01
SRR5153708,AZE,2015-01-01
SRR5153087,AZE,2015-01-01
SRR5153713,AZE,2016-01-01
SRR5153719,AZE,2015-01-01
SRR5153600,AZE,2015-01-01
SRR6356943,AZE,2016-02-01
SRR6356976,AZE,2016-10-01
SRR5153599,AZE,2016-01-01
SRR6357008,AZE,2017-02-01
SRR5153620,AZE,2015-01-01
SRR5153825,AZE,2015-01-01
SRR5153826,AZE,2015-01-01
SRR5153073,AZE,2016-01-01
SRR5153617,AZE,2015-01-01
SRR5152944,AZE,2016-01-01
SRR6356998,AZE,2016-06-01
